CustomerID,Recency,Frequency,Monetary,AOV
13282.0,17,6,1047.8400000000001,174.64000000000001
13283.0,59,2,93.66,46.83
13284.0,322,2,196.15,98.075
13285.0,22,4,2709.12,677.28
13291.0,155,1,361.11,361.11
13292.0,38,2,578.9399999999999,289.46999999999997
13294.0,189,2,873.74,436.87
13295.0,359,2,197.95000000000002,98.97500000000001
13296.0,136,1,87.4,87.4
13297.0,7,4,2089.85,522.4625
13298.0,0,1,360.0,360.0
13299.0,267,1,142.5,142.5
13300.0,164,2,365.29,182.645
13301.0,103,4,618.09,154.5225
13302.0,154,1,63.75,63.75
13304.0,350,1,300.42,300.42
13305.0,3,10,2000.86,200.08599999999998
13307.0,119,1,15.0,15.0
13308.0,22,4,1367.6100000000001,341.90250000000003
13309.0,6,5,1456.79,291.358
13310.0,8,6,1083.63,180.60500000000002
13311.0,3,2,598.57,299.285
13313.0,21,5,1555.32,311.06399999999996
13314.0,1,4,578.66,144.665
13316.0,36,5,5815.49,1163.098
13317.0,63,9,2140.07,237.78555555555556
13318.0,0,3,640.76,213.58666666666667
13319.0,4,36,10664.34,296.2316666666667
13320.0,69,6,1491.7,248.61666666666667
13321.0,71,2,567.36,283.68
13322.0,16,1,199.48000000000002,199.48000000000002
13323.0,2,5,787.85,157.57
13324.0,31,12,7072.8,589.4
13325.0,81,1,675.3,675.3
13327.0,38,9,3617.57,401.95222222222225
13328.0,315,1,1308.48,1308.48
13329.0,31,4,740.4,185.1
13330.0,92,3,1140.93,380.31
13332.0,13,1,350.9,350.9
13334.0,81,3,3536.82,1178.94
13336.0,76,1,795.12,795.12
13338.0,153,3,431.82,143.94
13339.0,200,1,860.12,860.12
13340.0,44,7,10736.48,1533.782857142857
13341.0,260,1,775.85,775.85
13343.0,172,2,303.93,151.965
13344.0,67,3,2543.72,847.9066666666666
13345.0,276,2,377.6,188.8
13347.0,69,1,341.36,341.36
13348.0,63,1,233.76,233.76
13349.0,10,1,247.32,247.32
13350.0,15,3,910.72,303.5733333333333
13351.0,65,1,373.94,373.94
13352.0,7,2,389.28,194.64
13354.0,70,1,743.53,743.53
13355.0,121,1,674.7,674.7
13356.0,79,1,768.24,768.24
13357.0,256,1,609.95,609.95
13358.0,268,1,439.03,439.03
13359.0,58,2,431.26,215.63
13362.0,2,5,3085.4900000000002,617.0980000000001
13363.0,17,2,992.5,496.25
13364.0,66,2,0.0,0.0
13365.0,8,3,2191.22,730.4066666666666
13366.0,49,1,56.160000000000004,56.160000000000004
13368.0,256,2,623.4,311.7
13369.0,353,2,263.75,131.875
13370.0,365,2,721.32,360.66
13372.0,89,1,378.64,378.64
13373.0,60,3,3312.25,1104.0833333333333
13375.0,80,2,772.9,386.45
13376.0,98,3,1019.76,339.92
13379.0,25,3,572.56,190.85333333333332
13381.0,20,7,3626.81,518.1157142857143
13382.0,280,1,222.99,222.99
13384.0,30,9,4122.28,458.0311111111111
13385.0,329,1,534.57,534.57
13388.0,120,3,627.15,209.04999999999998
13389.0,10,3,797.96,265.9866666666667
13390.0,74,1,544.08,544.08
13391.0,203,1,59.8,59.8
13394.0,1,10,2312.8,231.28000000000003
13395.0,184,1,307.72,307.72
13396.0,21,4,1325.29,331.3225
13397.0,72,6,1539.18,256.53000000000003
13398.0,191,1,457.34,457.34
13402.0,126,2,621.23,310.615
13403.0,17,1,75.0,75.0
13404.0,0,2,252.49,126.245
13405.0,73,3,572.451,190.817
13408.0,1,81,27487.41,339.3507407407407
13410.0,8,7,988.91,141.27285714285713
13411.0,106,1,213.55,213.55
13414.0,133,3,1390.5,463.5
13416.0,43,2,712.5,356.25
13417.0,4,2,640.83,320.415
13418.0,11,23,5845.44,254.14956521739128
13419.0,63,1,221.06,221.06
13420.0,134,4,140.35,35.0875
13421.0,39,3,1848.98,616.3266666666667
13422.0,50,2,2601.55,1300.775
13425.0,107,3,1624.21,541.4033333333333
13426.0,0,12,3550.7000000000003,295.8916666666667
13427.0,18,3,582.6,194.20000000000002
13428.0,9,1,218.47,218.47
13429.0,10,4,1006.8,251.7
13430.0,18,4,648.6899999999999,162.17249999999999
13431.0,66,2,1269.1,634.55
13434.0,73,2,534.24,267.12
13435.0,4,9,3794.4900000000002,421.61
13436.0,1,1,196.89,196.89
13437.0,13,7,3408.06,486.86571428571426
13439.0,254,1,283.71,283.71
13441.0,91,1,296.64,296.64
13447.0,22,4,1104.23,276.0575
13448.0,16,10,3465.67,346.567
13449.0,23,1,291.88,291.88
13450.0,26,6,2043.7199999999998,340.61999999999995
13451.0,25,6,2916.45,486.075
13452.0,258,2,590.0,295.0
13453.0,165,2,356.97999999999996,178.48999999999998
13455.0,24,4,1007.35,251.8375
13456.0,17,7,1737.8200000000002,248.26000000000002
13458.0,6,22,9537.92,433.5418181818182
13460.0,28,2,183.44,91.72
13461.0,38,3,1445.0,481.6666666666667
13462.0,182,2,143.25,71.625
13464.0,57,1,674.68,674.68
13466.0,99,2,297.95,148.975
13467.0,10,2,1083.71,541.855
13468.0,1,41,5656.75,137.96951219512195
13470.0,98,2,165.0,82.5
13471.0,0,4,2531.58,632.895
13473.0,60,3,417.54,139.18
13474.0,235,1,229.59,229.59
13475.0,190,4,1431.78,357.945
13476.0,178,4,1092.77,273.1925
13477.0,37,8,1441.53,180.19125
13479.0,197,3,291.0,97.0
13481.0,45,8,1776.81,222.10125
13482.0,231,1,184.64,184.64
13483.0,65,1,140.34,140.34
13484.0,240,1,313.8,313.8
13485.0,232,1,454.24,454.24
13486.0,77,3,1122.41,374.1366666666667
13487.0,57,3,575.4,191.79999999999998
13488.0,16,17,8910.61,524.1535294117648
13489.0,104,4,449.52,112.38
13491.0,51,10,1215.82,121.582
13492.0,135,3,1269.84,423.28
13493.0,274,2,618.63,309.315
13494.0,311,1,316.26000000000005,316.26000000000005
13495.0,7,6,1990.1200000000001,331.68666666666667
13496.0,10,3,617.93,205.97666666666666
13497.0,282,3,321.05,107.01666666666667
13499.0,17,7,1146.96,163.85142857142858
13500.0,22,4,1136.77,284.1925
13501.0,242,2,1310.47,655.235
13502.0,16,3,292.0,97.33333333333333
13503.0,70,1,216.85,216.85
13504.0,63,1,295.93,295.93
13505.0,67,8,4282.88,535.36
13506.0,311,3,452.82,150.94
13507.0,2,4,2479.16,619.79
13508.0,243,1,110.97,110.97
13509.0,8,7,979.72,139.96
13510.0,0,5,1785.16,357.03200000000004
13512.0,260,1,251.21,251.21
13513.0,126,1,205.1,205.1
13514.0,73,1,152.20000000000002,152.20000000000002
13515.0,72,4,891.12,222.78
13516.0,20,3,1389.41,463.1366666666667
13517.0,59,5,2109.07,421.814
13518.0,85,1,659.4399999999999,659.4399999999999
13519.0,49,2,110.80000000000001,55.400000000000006
13520.0,58,8,3487.75,435.96875
13521.0,0,3,1093.65,364.55
13522.0,29,1,125.80000000000001,125.80000000000001
13523.0,32,6,3755.38,625.8966666666666
13524.0,40,5,680.1800000000001,136.036
13525.0,14,2,628.78,314.39
13527.0,33,8,2263.76,282.97
13529.0,78,2,307.76,153.88
13531.0,204,2,483.8,241.9
13532.0,33,1,210.31,210.31
13533.0,182,3,270.79,90.26333333333334
13534.0,1,43,5613.08,130.53674418604652
13536.0,0,7,3448.29,492.61285714285714
13538.0,42,7,1280.85,182.97857142857143
13539.0,85,4,605.84,151.46
13544.0,39,2,291.41,145.705
13546.0,11,3,626.99,208.99666666666667
13548.0,95,2,682.41,341.205
13549.0,25,8,916.12,114.515
13551.0,318,1,91.80000000000001,91.80000000000001
13552.0,65,16,3539.53,221.220625
13555.0,73,4,4149.28,1037.32
13557.0,27,2,584.06,292.03
13558.0,5,4,605.06,151.265
13560.0,6,1,174.37,174.37
13561.0,215,1,141.85999999999999,141.85999999999999
13562.0,81,3,1799.33,599.7766666666666
13563.0,83,2,777.53,388.765
13564.0,143,5,647.74,129.548
13565.0,18,2,240.22,120.11
13566.0,40,2,874.71,437.355
13568.0,172,1,192.85,192.85
13569.0,16,2,373.75,186.875
13570.0,242,1,239.49,239.49
13571.0,12,12,2092.32,174.36
13572.0,205,1,1384.25,1384.25
13573.0,49,2,294.4,147.2
13575.0,22,5,732.0699999999999,146.414
13576.0,9,20,6703.3,335.165
13577.0,24,5,1658.3,331.65999999999997
13579.0,14,2,467.04,233.52
13581.0,308,1,118.0,118.0
13583.0,155,1,781.03,781.03
13584.0,306,1,142.4,142.4
13587.0,31,3,347.0,115.66666666666667
13588.0,15,13,2445.12,188.08615384615385
13589.0,14,2,379.65,189.825
13590.0,10,7,1976.12,282.30285714285714
13591.0,64,3,1117.13,372.3766666666667
13592.0,35,4,247.95999999999998,61.989999999999995
13593.0,107,6,1990.28,331.7133333333333
13594.0,52,1,396.97,396.97
13596.0,5,2,697.04,348.52
13598.0,46,2,167.42000000000002,83.71000000000001
13599.0,0,33,5030.6,152.44242424242427
13600.0,311,1,219.52,219.52
13601.0,44,2,693.32,346.66
13602.0,64,1,428.89,428.89
13603.0,25,1,164.34,164.34
13606.0,28,3,280.53999999999996,93.51333333333332
13607.0,39,1,678.01,678.01
13610.0,11,9,1115.43,123.93666666666667
13611.0,88,4,1158.2,289.55
13614.0,23,4,1610.46,402.615
13615.0,312,2,399.99,199.995
13617.0,39,3,544.18,181.39333333333332
13618.0,173,1,177.34,177.34
13621.0,116,1,213.85,213.85
13623.0,30,7,672.44,96.06285714285715
13626.0,252,1,257.23,257.23
13627.0,58,7,1624.02,232.00285714285715
13629.0,22,11,7792.36,708.3963636363636
13630.0,4,11,1995.68,181.42545454545456
13631.0,99,12,3021.77,251.81416666666667
13632.0,24,6,2117.02,352.83666666666664
13634.0,32,5,1575.16,315.03200000000004
13635.0,67,1,1071.03,1071.03
13636.0,36,6,941.62,156.93666666666667
13637.0,51,3,810.5,270.1666666666667
13638.0,15,1,122.64,122.64
13639.0,73,1,1033.34,1033.34
13642.0,215,1,354.8,354.8
13643.0,30,3,519.44,173.14666666666668
13644.0,8,5,2597.52,519.504
13645.0,119,1,252.1,252.1
13647.0,9,5,1670.22,334.044
13649.0,256,2,346.6,173.3
13650.0,16,7,1809.34,258.47714285714284
13651.0,34,2,94.2,47.1
13652.0,45,3,1095.08,365.02666666666664
13654.0,42,6,2707.33,451.22166666666664
13655.0,113,2,932.97,466.485
13656.0,164,2,379.65,189.825
13657.0,10,2,382.14,191.07
13658.0,9,7,2421.47,345.9242857142857
13659.0,196,3,1550.85,516.9499999999999
13662.0,85,7,879.08,125.58285714285715
13663.0,178,1,189.47,189.47
13666.0,59,3,84.65,28.21666666666667
13667.0,148,1,305.02,305.02
13668.0,2,29,6216.07,214.34724137931033
13669.0,50,2,218.55,109.275
13670.0,74,1,349.7,349.7
13672.0,300,6,-71.46,-11.909999999999998
13673.0,18,2,396.92,198.46
13675.0,150,2,486.82000000000005,243.41000000000003
13678.0,151,1,232.6,232.6
13680.0,0,5,2202.31,440.462
13681.0,17,4,827.83,206.9575
13682.0,186,1,59.5,59.5
13684.0,285,2,64.23,32.115
13685.0,2,7,3119.44,445.63428571428574
13686.0,182,1,72.0,72.0
13689.0,62,1,910.0,910.0
13690.0,58,1,172.25,172.25
13692.0,24,5,1466.8700000000001,293.374
13693.0,324,2,-32.0,-16.0
13694.0,3,60,62653.1,1044.2183333333332
13695.0,30,15,2504.13,166.942
13697.0,38,1,151.29999999999998,151.29999999999998
13699.0,154,1,308.58000000000004,308.58000000000004
13700.0,25,10,2265.12,226.512
13703.0,317,1,99.5,99.5
13704.0,4,10,2295.31,229.531
13705.0,7,3,711.86,237.28666666666666
13706.0,302,1,330.79,330.79
13707.0,266,2,806.41,403.205
13708.0,270,1,296.88,296.88
13709.0,3,17,6249.110000000001,367.59470588235297
13710.0,31,1,180.48,180.48
13711.0,218,2,252.06,126.03
13712.0,246,1,228.84,228.84
13715.0,280,8,1053.94,131.7425
13716.0,268,1,138.28,138.28
13717.0,31,7,1432.26,204.60857142857142
13718.0,245,2,306.55,153.275
13719.0,14,5,1041.68,208.336
13720.0,116,4,799.9,199.975
13721.0,35,1,524.14,524.14
13722.0,119,4,2369.16,592.29
13723.0,216,1,199.85000000000002,199.85000000000002
13725.0,49,11,1809.81,164.52818181818182
13726.0,38,2,1079.6599999999999,539.8299999999999
13727.0,28,2,333.48,166.74
13728.0,36,6,1016.14,169.35666666666665
13730.0,135,2,752.6,376.3
13731.0,218,2,610.59,305.295
13732.0,27,1,491.86,491.86
13735.0,24,8,2766.18,345.7725
13736.0,4,3,724.0,241.33333333333334
13737.0,199,1,339.59999999999997,339.59999999999997
13739.0,17,1,216.9,216.9
13740.0,240,1,350.75,350.75
13741.0,71,4,666.33,166.5825
13742.0,16,14,3102.42,221.60142857142858
13743.0,2,8,1340.1499999999999,167.51874999999998
13744.0,94,2,1156.36,578.18
13745.0,150,2,291.54,145.77
13747.0,373,1,79.6,79.6
13748.0,95,5,948.25,189.65
13750.0,53,5,1647.26,329.452
13751.0,287,1,296.25,296.25
13752.0,123,6,1186.28,197.71333333333334
13753.0,287,1,741.26,741.26
13754.0,151,2,282.59999999999997,141.29999999999998
13755.0,3,10,2154.68,215.468
13756.0,1,15,5145.12,343.008
13758.0,11,7,3190.55,455.79285714285714
13759.0,32,2,659.4100000000001,329.70500000000004
13760.0,53,2,286.79,143.395
13761.0,49,2,1070.65,535.325
13762.0,203,2,3.552713678800501e-15,1.7763568394002505e-15
13763.0,62,3,1689.46,563.1533333333333
13764.0,70,3,1521.76,507.25333333333333
13767.0,1,52,16945.71,325.87903846153847
13769.0,1,16,2771.87,173.241875
13771.0,63,5,2631.7,526.3399999999999
13772.0,33,3,1132.13,377.3766666666667
13774.0,81,1,345.0,345.0
13777.0,0,41,25748.350000000002,628.008536585366
13778.0,102,1,178.7,178.7
13780.0,6,2,360.01,180.005
13781.0,250,1,127.84,127.84
13782.0,12,6,912.0,152.0
13784.0,9,11,2462.79,223.89
13786.0,366,1,230.39999999999998,230.39999999999998
13787.0,75,2,309.04,154.52
13790.0,3,1,348.8,348.8
13791.0,42,3,1047.68,349.2266666666667
13792.0,65,2,195.55,97.775
13798.0,0,63,36351.42,577.0066666666667
13799.0,116,2,688.86,344.43
13800.0,309,1,558.32,558.32
13801.0,66,1,324.8,324.8
13802.0,137,6,3906.27,651.045
13803.0,254,1,277.07,277.07
13804.0,30,7,2635.79,376.5414285714286
13805.0,51,2,924.6,462.3
13806.0,63,1,256.38,256.38
13807.0,366,1,112.6,112.6
13808.0,5,5,1747.66,349.53200000000004
13809.0,304,1,155.05,155.05
13810.0,28,4,899.51,224.8775
13811.0,183,4,591.75,147.9375
13812.0,41,3,539.0,179.66666666666666
13813.0,39,5,1353.41,270.682
13814.0,55,3,1562.12,520.7066666666666
13815.0,21,5,4014.91,802.982
13816.0,23,4,555.04,138.76
13817.0,28,2,382.98,191.49
13819.0,301,3,1140.35,380.1166666666666
13821.0,144,2,385.64,192.82
13822.0,5,2,632.0,316.0
13823.0,18,2,957.66,478.83
13824.0,32,5,1698.94,339.788
13826.0,157,2,174.65,87.325
13827.0,57,3,412.05,137.35
13828.0,21,1,209.49,209.49
13829.0,358,1,-102.0,-102.0
13831.0,15,6,2202.99,367.16499999999996
13832.0,17,2,40.949999999999996,20.474999999999998
13833.0,158,1,384.8,384.8
13835.0,24,4,834.57,208.6425
13837.0,211,2,271.24,135.62
13838.0,5,4,691.73,172.9325
13841.0,252,1,85.0,85.0
13842.0,58,9,3385.62,376.18
13844.0,10,1,361.62,361.62
13845.0,64,1,312.98,312.98
13846.0,24,4,847.61,211.9025
13848.0,91,3,1255.0,418.3333333333333
13849.0,51,2,1537.95,768.975
13850.0,87,2,1586.81,793.405
13851.0,95,3,2651.46,883.82
13853.0,8,2,1056.94,528.47
13854.0,8,29,8025.0199999999995,276.72482758620686
13856.0,168,5,363.4,72.67999999999999
13858.0,56,1,216.17,216.17
13859.0,325,1,201.16,201.16
13860.0,0,6,1240.0,206.66666666666666
13862.0,17,10,2187.31,218.731
13863.0,244,2,299.56,149.78
13865.0,57,4,501.56,125.39
13866.0,73,1,145.67000000000002,145.67000000000002
13867.0,30,3,1015.29,338.43
13868.0,6,2,3192.54,1596.27
13869.0,122,4,3104.95,776.2375
13870.0,1,10,2751.25,275.125
13871.0,22,14,6389.8,456.4142857142857
13873.0,119,4,381.7,95.425
13874.0,357,1,540.45,540.45
13875.0,53,5,1786.79,357.358
13876.0,63,1,122.7,122.7
13877.0,85,1,117.24,117.24
13878.0,54,1,1281.53,1281.53
13880.0,20,13,3219.77,247.67461538461538
13881.0,3,22,16989.52,772.2509090909091
13882.0,2,6,1131.28,188.54666666666665
13883.0,0,9,2538.75,282.0833333333333
13884.0,6,6,781.3000000000001,130.21666666666667
13885.0,188,2,506.8,253.4
13886.0,70,1,243.56,243.56
13887.0,203,1,349.55,349.55
13888.0,119,2,605.63,302.815
13889.0,92,1,416.90000000000003,416.90000000000003
13890.0,0,14,1860.8600000000001,132.91857142857143
13892.0,26,4,632.97,158.2425
13893.0,297,1,821.1,821.1
13894.0,21,5,535.97,107.194
13895.0,20,5,2588.12,517.624
13897.0,49,1,311.16,311.16
13898.0,325,1,155.93,155.93
13899.0,15,2,388.52,194.26
13900.0,182,3,740.95,246.98333333333335
13901.0,71,5,2867.2,573.4399999999999
13904.0,36,2,332.64,166.32
13908.0,79,5,2347.05,469.41
13911.0,56,9,2580.91,286.7677777777778
13914.0,3,3,613.95,204.65
13917.0,49,2,272.04,136.02
13918.0,49,2,1212.8400000000001,606.4200000000001
13919.0,52,3,350.15999999999997,116.71999999999998
13922.0,351,1,172.25,172.25
13923.0,53,1,351.13,351.13
13924.0,1,11,1682.08,152.91636363636363
13925.0,35,6,616.65,102.77499999999999
13926.0,22,1,223.85000000000002,223.85000000000002
13927.0,74,1,348.99,348.99
13928.0,10,4,464.57,116.1425
13929.0,168,3,802.85,267.6166666666667
13930.0,57,2,337.34,168.67
13931.0,85,3,1230.93,410.31
13932.0,294,1,307.4,307.4
13933.0,108,2,608.7900000000001,304.39500000000004
13934.0,263,1,922.1,922.1
13936.0,170,2,361.28,180.64
13937.0,168,1,158.85,158.85
13938.0,34,1,71.66,71.66
13939.0,22,4,556.75,139.1875
13940.0,16,4,839.14,209.785
13941.0,21,7,4912.41,701.7728571428571
13946.0,78,3,561.5699999999999,187.18999999999997
13947.0,64,1,90.6,90.6
13948.0,360,1,102.0,102.0
13949.0,2,6,2427.32,404.55333333333334
13950.0,10,5,728.56,145.712
13951.0,175,3,674.45,224.8166666666667
13952.0,210,3,3246.091,1082.0303333333334
13953.0,6,7,3515.68,502.23999999999995
13954.0,1,3,378.59,126.19666666666666
13955.0,153,2,322.96,161.48
13956.0,4,5,1026.42,205.28400000000002
13958.0,371,1,-102.45,-102.45
13959.0,78,3,598.2,199.4
13960.0,20,2,230.22,115.11
13962.0,21,2,169.55,84.775
13963.0,307,4,664.54,166.135
13967.0,145,1,80.7,80.7
13969.0,6,20,8986.69,449.33450000000005
13971.0,8,11,2702.2200000000003,245.65636363636366
13972.0,70,2,190.25,95.125
13973.0,286,1,264.7,264.7
13974.0,48,1,413.59000000000003,413.59000000000003
13975.0,30,7,2503.23,357.6042857142857
13976.0,206,1,357.98,357.98
13978.0,14,2,196.79000000000002,98.39500000000001
13979.0,72,1,869.87,869.87
13980.0,59,1,200.14,200.14
13982.0,38,5,1861.11,372.222
13983.0,29,13,2590.46,199.26615384615386
13984.0,26,6,488.03,81.33833333333332
13985.0,3,16,7024.53,439.033125
13986.0,16,1,320.46,320.46
13988.0,19,9,4098.8,455.4222222222222
13989.0,65,2,1266.08,633.04
13990.0,212,1,311.3,311.3
13991.0,11,7,850.63,121.51857142857143
13992.0,29,1,76.8,76.8
13993.0,31,12,3409.66,284.1383333333333
13994.0,3,6,2313.14,385.5233333333333
13995.0,14,6,1383.49,230.58166666666668
13999.0,9,15,3865.26,257.684
14000.0,205,2,633.71,316.855
14001.0,45,4,2030.3300000000002,507.58250000000004
14002.0,133,2,529.73,264.865
14004.0,42,7,4582.64,654.6628571428572
14005.0,9,5,2874.72,574.944
14006.0,115,3,962.19,320.73
14009.0,197,3,685.9300000000001,228.64333333333335
14012.0,277,1,328.8,328.8
14013.0,109,3,473.02,157.67333333333332
14014.0,76,1,505.18,505.18
14015.0,52,1,917.34,917.34
14016.0,153,5,4328.46,865.692
14019.0,46,4,1398.96,349.74
14020.0,16,2,642.8,321.4
14021.0,154,3,631.9,210.63333333333333
14022.0,224,1,440.0,440.0
14023.0,6,2,584.07,292.035
14024.0,121,2,327.7,163.85
14027.0,60,1,104.82,104.82
14029.0,62,2,467.66,233.83
14030.0,17,8,2360.09,295.01125
14031.0,6,23,14634.640000000001,636.2886956521739
14032.0,1,18,2929.84,162.7688888888889
14034.0,21,4,512.02,128.005
14035.0,28,5,1428.02,285.604
14036.0,284,1,626.65,626.65
14037.0,175,2,147.20000000000002,73.60000000000001
14038.0,77,4,1554.48,388.62
14039.0,32,1,152.2,152.2
14040.0,40,15,3542.19,236.14600000000002
14041.0,265,1,141.41,141.41
14044.0,26,4,652.82,163.205
14045.0,108,4,1659.75,414.9375
14046.0,283,1,154.99,154.99
14047.0,8,7,1290.01,184.28714285714287
14048.0,276,2,375.13,187.565
14049.0,16,6,5639.15,939.8583333333332
14050.0,31,2,746.36,373.18
14051.0,0,26,15477.34,595.2823076923077
14052.0,19,1,225.36,225.36
14053.0,123,2,260.25,130.125
14054.0,64,1,92.46,92.46
14055.0,105,1,725.6400000000001,725.6400000000001
14056.0,0,29,8124.4,280.151724137931
14057.0,23,18,6147.4,341.5222222222222
14059.0,266,1,183.6,183.6
14060.0,4,20,6135.38,306.769
14062.0,9,12,10464.85,872.0708333333333
14064.0,28,7,1188.32,169.76
14066.0,266,1,152.55,152.55
14067.0,63,2,374.7,187.35
14068.0,319,1,265.85,265.85
14071.0,3,9,1307.41,145.26777777777778
14073.0,20,2,139.54,69.77
14075.0,4,3,942.26,314.08666666666664
14076.0,128,1,122.47,122.47
14077.0,40,5,499.41999999999996,99.88399999999999
14078.0,101,6,1049.37,174.89499999999998
14079.0,124,1,375.1,375.1
14080.0,32,1,45.599999999999994,45.599999999999994
14081.0,266,4,904.67,226.1675
14082.0,364,1,182.25,182.25
14083.0,3,9,1018.43,113.15888888888888
14085.0,1,19,4435.79,233.46263157894737
14087.0,2,2,181.67,90.835
14088.0,9,14,50415.49,3601.1064285714283
14089.0,56,1,161.0,161.0
14090.0,324,1,76.32000000000001,76.32000000000001
14092.0,7,17,4063.1,239.00588235294117
14093.0,11,1,442.85,442.85
14096.0,3,34,57120.909999999996,1680.0267647058822
14098.0,36,1,147.35,147.35
14099.0,15,12,3092.9700000000003,257.7475
14100.0,137,1,194.9,194.9
14101.0,73,6,5976.79,996.1316666666667
14102.0,4,8,1314.73,164.34125
14104.0,154,2,216.20999999999998,108.10499999999999
14105.0,84,2,1260.33,630.165
14107.0,51,8,2688.48,336.06
14108.0,30,3,594.16,198.0533333333333
14109.0,22,2,80.2,40.1
14110.0,3,13,5669.65,436.12692307692305
14111.0,13,5,688.6,137.72
14112.0,22,12,2774.17,231.18083333333334
14113.0,3,8,1377.92,172.24
14114.0,273,2,386.53,193.265
14116.0,19,5,1382.74,276.548
14117.0,143,1,90.0,90.0
14119.0,353,1,-19.9,-19.9
14121.0,3,6,2740.3,456.7166666666667
14124.0,83,1,419.58000000000004,419.58000000000004
14125.0,10,3,2740.43,913.4766666666666
14126.0,7,4,643.6300000000001,160.90750000000003
14127.0,122,3,709.71,236.57000000000002
14128.0,60,2,637.5,318.75
14129.0,1,5,1123.8600000000001,224.77200000000002
14130.0,318,1,483.86,483.86
14132.0,1,12,3580.13,298.3441666666667
14133.0,129,5,590.3399999999999,118.06799999999998
14135.0,1,15,4690.31,312.68733333333336
14138.0,1,2,982.3800000000001,491.19000000000005
14139.0,45,1,415.82,415.82
14140.0,3,3,920.05,306.68333333333334
14141.0,2,6,879.0300000000001,146.50500000000002
14142.0,372,1,311.81,311.81
14143.0,133,1,115.8,115.8
14145.0,46,5,3148.2,629.64
14146.0,8,6,2949.57,491.595
14147.0,48,3,468.4,156.13333333333333
14148.0,233,1,157.2,157.2
14149.0,212,3,259.43,86.47666666666667
14150.0,35,2,658.64,329.32
14152.0,74,3,611.09,203.6966666666667
14154.0,238,2,1345.62,672.81
14155.0,265,1,118.75,118.75
14156.0,9,66,113384.14,1717.9415151515152
14157.0,19,3,400.43,133.47666666666666
14158.0,39,1,507.66,507.66
14159.0,19,14,4678.3,334.1642857142857
14161.0,215,3,1110.52,370.17333333333335
14162.0,173,2,289.36,144.68
14163.0,86,4,2445.91,611.4775
14164.0,70,2,1631.77,815.885
14165.0,275,1,122.53999999999999,122.53999999999999
14167.0,38,4,574.84,143.71
14171.0,97,1,363.79,363.79
14173.0,10,4,450.84,112.71
14174.0,32,1,134.46,134.46
14175.0,50,7,3108.06,444.00857142857143
14176.0,296,5,574.0,114.8
14177.0,84,5,554.46,110.89200000000001
14178.0,8,7,1620.93,231.5614285714286
14179.0,40,2,719.78,359.89
14180.0,10,31,4640.77,149.70225806451614
14184.0,66,1,452.89,452.89
14185.0,330,1,197.65,197.65
14188.0,8,10,2018.91,201.89100000000002
14189.0,1,24,4604.31,191.84625000000003
14191.0,1,14,4660.01,332.85785714285714
14193.0,67,2,853.39,426.695
14194.0,4,32,11216.75,350.5234375
14195.0,201,3,962.7,320.90000000000003
14196.0,106,1,335.52,335.52
14198.0,3,7,663.5,94.78571428571429
14199.0,217,1,185.39999999999998,185.39999999999998
14201.0,59,9,688.04,76.44888888888889
14204.0,1,1,161.03,161.03
14205.0,10,4,218.78,54.695
14206.0,238,2,308.26,154.13
14208.0,94,1,151.74,151.74
14209.0,10,7,2067.13,295.30428571428575
14210.0,90,7,1900.89,271.5557142857143
14211.0,52,13,2208.3,169.8692307692308
14212.0,89,1,1070.48,1070.48
14213.0,371,1,-1192.2,-1192.2
14214.0,30,7,1000.23,142.89000000000001
14215.0,11,7,1777.92,253.98857142857145
14216.0,2,4,1839.3,459.825
14217.0,1,24,1925.3600000000001,80.22333333333334
14218.0,42,1,169.48000000000002,169.48000000000002
14219.0,3,1,89.94,89.94
14220.0,246,2,632.4,316.2
14221.0,41,10,3427.85,342.78499999999997
14222.0,176,1,683.17,683.17
14223.0,91,4,975.23,243.8075
14224.0,109,4,1050.12,262.53
14226.0,28,7,2201.64,314.52
14227.0,25,15,3315.71,221.04733333333334
14229.0,51,5,1450.6,290.12
14231.0,178,5,822.0600000000001,164.412
14232.0,31,8,2043.93,255.49125
14233.0,43,5,1447.51,289.502
14234.0,21,4,775.46,193.865
14235.0,9,6,3093.86,515.6433333333333
14236.0,80,2,490.86,245.43
14237.0,372,1,161.0,161.0
14238.0,325,1,146.85,146.85
14239.0,42,13,2323.5,178.73076923076923
14240.0,29,2,890.34,445.17
14241.0,183,1,213.70000000000002,213.70000000000002
14242.0,234,2,280.55,140.275
14243.0,8,14,2535.88,181.1342857142857
14245.0,175,5,1677.48,335.496
14246.0,110,3,1474.06,491.3533333333333
14247.0,277,1,136.76999999999998,136.76999999999998
14248.0,317,1,302.58,302.58
14250.0,6,3,1904.05,634.6833333333333
14251.0,1,5,2879.7000000000003,575.94
14256.0,253,3,935.0600000000001,311.68666666666667
14257.0,50,6,3087.27,514.545
14258.0,8,10,12650.08,1265.008
14259.0,141,1,120.0,120.0
14261.0,50,2,1163.45,581.725
14262.0,7,8,2618.23,327.27875
14264.0,154,3,319.47,106.49000000000001
14265.0,108,2,530.18,265.09
14267.0,150,7,1279.09,182.72714285714284
14270.0,331,1,492.65000000000003,492.65000000000003
14271.0,225,1,112.32,112.32
14272.0,73,2,437.96,218.98
14273.0,50,4,559.97,139.9925
14276.0,87,5,1019.39,203.878
14277.0,14,4,3957.0,989.25
14280.0,196,1,134.04,134.04
